11495 14
11495 328
11584 6
11924 39
11924 18
2495 257
2495 120
2495 107
1677 21
1677 19
1677 24
5369 22
5369 75
5369 25
776 35
11130 18
1671 46
1671 51
1671 145
1712 84
3762 55
3762 39
3762 258
847 13
847 6
1725 55
1725 4
1725 250
4068 49
4068 6
4068 32
3674 22
3674 2
3674 3
3674 14
3796 283
3796 75
1499 15
1499 111
1499 342
1499 4
11399 140
11399 34
2428 75
2428 48
2428 18
6304 37
6304 270
6304 9
226 21
226 4
7581 26
7581 6
7581 35
7581 40
6589 4
2744 52
2744 6
2744 349
7930 156
7930 31
7930 14
12936 6
5111 131
5111 2
12543 13
12543 4
12543 9
12543 227
5943 234
5943 27
5943 269
5943 111
10690 70
10690 53
10690 17
8044 12
8044 2
2372 32
2372 19
2372 64
9886 30
9836 55
9836 4
9836 45
4554 13
4554 2
3147 166
3147 196
12629 57
12629 47
12629 18
8461 84
8461 134
12012 2
12012 25
7302 109
7302 66
7302 17
8792 4
8792 20
8792 28
12781 48
12781 2
12781 28
5622 105
5622 4
6957 4
6957 14
6957 203
12234 49
12234 4
12234 64
2736 44
2736 4
2736 35
10310 46
10310 51
5213 52
5213 67
8743 20
8743 4
10159 76
10159 30
10159 118
3464 49
3464 6
3464 303
3464 14
8918 92
8918 6
6119 44
6119 4
6119 62
6119 81
8488 37
8488 3
8488 18
881 22
881 2
881 117
881 343
11122 55
11122 2
11122 43
11122 28
5332 48
5332 4
5332 14
7982 339
7982 2
12989 31
12989 184
12989 179
7352 10
7352 4
12930 257
12930 216
12930 261
12930 308
11281 44
11281 4
9873 6
6952 7
6952 2
6952 41
6952 28
6801 78
6801 6
6801 36
6801 28
4616 46
4616 6
4616 130
4616 194
5806 47
5806 18
1119 246
1119 39
1799 20
1799 4
6604 20
6604 4
6604 28
7258 261
7258 202
6199 32
6199 4
1368 44
1368 2
1368 17
5008 303
5008 25
2034 88
2034 4
2034 107
11447 13
11447 53
3202 92
3202 17
5914 324
5914 3
5914 125
5914 14
5914 18
8542 10
8542 4
8542 14
8407 20
8407 139
2569 140
2569 47
2569 253
2569 139
11534 51
11534 14
12672 235
12672 18
1528 156
5962 59
5962 3
5962 34
3841 32
3841 4
3841 28
3788 189
3788 53
3788 136
7533 239
7533 30
7533 21
7209 59
7209 4
7209 3
8071 131
8071 65
8071 109
6762 37
5822 156
5822 47
1371 95
1371 30
1371 107
2965 44
2965 4
2965 17
6126 37
6126 14
6126 18
9857 32
9857 6
9857 258
10831 13
10831 4
10831 81
2776 5
2776 27
2776 269
2776 90
2776 172
581 32
581 4
581 74
7434 52
7434 47
11793 10
11793 4
11793 35
5010 48
5010 4
5010 14
10161 170
10161 2
10161 35
10161 323
3607 32
3607 19
3607 6
3607 169
3845 55
3845 4
4859 32
4859 19
10399 293
10399 66
10399 9
9493 305
9493 47
9493 23
6288 88
6288 6
6288 28
7787 106
7787 17
7787 18
5544 347
5544 2
5544 43
8357 55
8357 4
8357 23
8357 9
12746 55
12746 2
12746 43
12746 148
1943 170
1943 106
1943 28
8312 77
8312 69
8312 64
5375 2
5375 3
6431 138
6431 47
6431 98
6431 29
542 4
542 3
10265 32
10265 2
10265 14
1612 49
1612 47
1612 24
11010 49
11010 6
11010 32
2514 13
2514 47
2514 81
2483 72
2483 6
2483 187
461 13
461 6
461 217
428 108
428 4
428 64
9596 210
9596 51
9596 18
4096 55
4096 2
10747 6
10747 338
10668 181
10668 136
4388 7
4388 75
4388 3
1016 55
1016 4
1016 93
1016 62
10272 14
539 55
539 21
539 4
11721 26
11721 60
7003 20
7003 30
8809 105
8809 265
8809 24
8809 18
1675 4
638 12
638 37
638 223
2067 331
2067 30
2067 211
11633 21
11633 2
11633 158
485 159
485 2
8057 20
8057 2
8057 3
8057 74
1661 229
12186 2
2551 32
2551 6
2551 14
2551 130
3197 22
3197 2
3197 194
852 85
852 4
852 28
7669 4
7669 14
5563 32
5563 101
5563 28
6325 12
6325 4
6325 134
6325 136
12226 6
12226 74
5273 4
5273 309
5273 227
7771 59
7771 34
1769 37
1769 9
737 22
737 2
12667 122
12667 4
12667 64
2709 32
2709 19
7092 105
7092 4
7092 14
8360 22
8360 2
8360 73
4608 131
4608 47
4608 93
4608 28
2771 72
2771 4
2771 14
3594 59
3594 4
3397 123
3397 6
3397 7
1775 20
1775 144
2191 105
2191 32
2191 53
10286 272
10286 37
10286 167
2501 12
2501 4
2501 214
7865 13
7865 83
7865 14
901 12
901 4
901 158
763 73
5390 44
5390 261
5390 81
5390 9
11180 257
11180 261
11180 126
11180 27
2806 44
2806 75
12570 20
12570 30
12570 35
5425 44
5425 4
5425 17
2159 32
2159 19
2159 13
2159 6
6927 20
6927 4
3355 131
3355 4
3355 117
12175 162
12175 47
12175 28
5739 12
5739 53
5739 17
5739 28
2585 147
2585 60
2585 259
2296 296
2296 4
2296 74
12160 49
12160 47
12160 194
11437 7
11437 4
11437 14
4531 327
4531 2
4531 62
9026 2
9599 20
9599 30
6241 3
6241 2
6241 227
4219 44
4219 157
2216 47
2216 292
9197 170
9197 2
9197 9
622 315
622 4
622 179
6844 2
6844 45
12260 52
12260 19
12260 25
7422 21
7422 66
3316 22
3316 37
3316 3
8364 169
8364 6
6188 52
6188 120
5083 44
5083 4
5083 62
2624 20
2624 2
2624 207
2624 29
6904 147
6904 2
6904 16
2335 59
2335 2
2335 9
4929 108
4929 4
4929 14
4929 29
1227 3
1227 28
1947 51
1947 136
5366 13
5366 6
5366 28
4162 129
4162 87
4162 28
6549 20
6549 6
6549 93
6549 24
825 201
825 67
825 14
12337 20
12337 4
12337 14
9432 75
9432 3
9432 9
12832 272
12832 4
3134 109
3134 75
3134 14
3134 179
4872 44
4872 75
6982 20
6982 2
6982 14
5413 215
5413 4
5413 14
3051 272
3051 30
5861 246
5861 60
5861 3
5861 35
2199 76
6407 51
6407 14
2961 7
2961 4
2961 254
2961 28
9235 20
9235 4
9235 25
8226 22
8226 4
8226 38
2449 4
810 59
810 78
810 34
7424 2
7424 217
4363 169
4363 2
4363 25
1075 12
1075 4
1075 55
1075 17
1682 78
1682 4
1682 121
2976 22
2976 4
2976 80
2863 13
2863 4
3084 44
3084 30
10006 83
8791 49
8791 6
8733 12
8733 17
8733 4
8733 23
5306 22
5306 2
5306 25
2281 129
2281 22
2281 2
4461 59
4461 4
4461 14
6900 32
6900 20
6900 30
6900 4
4444 20
4444 67
4444 277
6773 26
6773 6
6773 25
8339 123
8339 6
8339 3
8339 68
8339 73
12944 20
12944 24
3839 44
3839 4
3839 29
1288 174
1288 65
1288 23
1288 18
7824 112
7824 2
7824 270
7168 105
7168 124
7168 64
12304 21
12304 6
12304 14
2214 2
2214 18
2214 254
6859 10
6859 4
2541 2
152 72
152 4
152 240
5939 32
5939 4
5939 23
6060 12
6060 6
6060 29
1813 7
1813 6
1813 17
1813 14
3784 37
3784 327
1748 22
1748 4
1748 14
5609 78
5609 37
5609 14
5609 9
1614 156
1614 2
3435 46
3435 14
3562 20
3562 2
3562 3
3562 309
9782 22
9782 2
9782 28
1079 4
1079 158
3373 162
3373 47
3373 270
11192 32
11192 37
11192 173
4403 10
4403 4
347 12
347 4
347 74
1194 59
1194 4
1194 74
1194 24
1083 12
1083 30
1083 56
9239 20
9239 4
9239 240
12 2
1002 10
1002 4
1002 28
5478 13
5478 53
3368 20
3368 47
3368 24
1474 12
1474 4
1474 3
1474 121
6616 177
6616 4
6616 14
6522 105
6522 4
7098 21
7098 47
7098 62
9992 13
9992 194
988 21
988 4
12245 32
12245 2
3860 120
3860 247
6592 77
6592 2
6592 314
864 120
864 14
4802 72
4802 4
4802 35
934 32
934 6
934 23
11430 22
11430 2
11430 258
11814 149
11814 4
11099 44
11099 2
11099 320
4338 221
4338 6
4338 18
11096 32
11096 6
11096 18
4354 13
4354 4
4354 28
8829 156
8829 31
8829 28
4589 10
4589 6
4589 74
3409 13
3409 3
3409 37
3409 311
1096 55
1096 4
7490 2
7490 18
4846 83
4846 28
2534 30
2534 136
2534 130
10222 32
10222 75
10222 3
10222 213
5870 219
5870 282
5870 139
5654 32
5654 2
5654 28
1109 52
1109 4
1109 24
5780 22
5780 2
5780 153
5780 14
9105 12
9105 4
9105 28
8041 44
8041 4
8041 17
9740 46
9740 2
9740 28
9740 56
6865 108
6865 2
6865 158
12380 132
12380 4
12380 28
93 147
93 4
93 12
93 3
8340 13
8340 6
8340 28
7836 37
12710 7
12710 229
12710 17
11971 88
8902 32
8902 22
8902 2
678 12
678 22
678 2
678 18
11849 55
11849 53
11849 158
7362 32
7362 4
1278 20
1278 4
1278 141
12288 30
12288 270
9066 4
9066 226
2797 55
2797 4
2797 184
10563 15
10563 27
10563 90
10563 230
10563 142
8731 30
8731 14
385 92
385 4
385 14
10681 22
10681 6
2048 37
2048 9
5974 208
5974 2
5974 28
1413 20
1413 4
1413 17
10098 20
10098 2
9202 146
9202 6
9665 21
9665 52
9665 19
9665 9
2442 257
2442 19
2442 14
6157 32
6157 14
6157 214
677 22
677 2
677 320
5851 22
5851 2
5851 141
2313 347
2313 33
2313 213
2313 121
5377 109
5377 65
5377 74
693 7
693 124
693 12
693 64
3919 49
3919 6
3919 9
3919 311
770 109
770 65
770 14
770 18
4533 39
4533 253
2123 20
2123 33
2123 136
8286 7
8286 2
8286 3
8286 14
11284 52
11284 67
11284 74
9265 78
9265 4
4290 140
4290 47
6554 20
6554 181
6554 226
7608 13
7608 47
7608 28
7608 18
3026 13
3026 2
3026 14
3994 76
3994 4
3994 28
4808 105
4808 124
4808 74
4785 335
4785 4
4785 24
4785 54
6093 116
6093 2
436 52
436 12
436 19
6753 49
6753 87
6753 130
8751 234
8751 269
8751 27
8751 90
8751 111
12628 32
12628 30
12628 35
7432 55
7432 2
7432 14
3983 2
3983 14
10507 190
10507 51
2258 10
2258 6
2258 175
3214 20
3214 2
9816 20
9816 4
7993 7
7993 4
7993 259
3512 295
3512 6
8466 48
8466 319
8466 35
12740 66
12740 62
8904 10
8904 4
8904 24
1840 21
1840 4
1840 14
1840 153
523 162
523 47
7594 59
7594 34
7594 14
5198 52
5198 67
5198 14
7269 85
7269 4
7269 11
7269 173
3771 20
3771 99
3337 70
3337 17
3337 19
3337 25
2287 95
8560 51
8560 175
2704 60
2704 35
4894 88
4894 2
4894 74
11863 20
11863 4
11863 267
846 52
846 67
846 157
846 68
10392 15
10392 27
10392 90
10392 230
10392 172
5202 20
5202 4
5202 44
5202 17
7426 33
7426 23
7426 18
12302 72
12302 39
12302 24
12302 107
5105 44
5105 133
5105 14
5105 303
7841 20
7841 30
7841 62
7841 253
4719 39
12842 228
12842 37
11211 20
11211 4
4875 210
4875 51
4875 41
4875 289
7368 22
7368 2
7368 179
10933 11
10933 39
10933 35
5463 210
5463 51
648 6
648 186
648 227
12202 120
12202 28
4914 269
4914 27
4914 5
4914 90
4914 111
1387 32
1387 19
1387 95
1387 11
1537 2
1537 98
1537 9
7736 26
7736 6
7736 301
10891 22
10891 21
10891 4
9314 252
9314 51
9314 18
10331 15
10331 234
10331 111
10331 20
9097 137
9097 41
9097 28
2052 127
2052 24
2052 269
1639 12
1639 2
1639 74
10991 140
10991 47
10991 117
10840 44
10840 4
10840 98
12588 278
12588 37
12588 251
6370 77
6370 84
6370 161
11746 30
9644 241
9644 88
9644 2
9644 93
7239 20
7239 4
7239 14
7239 179
7359 95
7359 2
7359 192
292 239
292 2
292 224
10248 26
10248 6
10248 38
10248 309
6636 4
6636 14
10743 44
10743 4
10743 17
7063 75
4140 78
4140 4
4140 74
9278 12
9278 4
9278 14
7925 177
7925 4
7925 17
78 39
78 14
2177 20
2177 19
2177 14
6735 20
6735 30
6735 14
7306 195
7306 39
7306 18
419 66
419 18
11338 20
11338 2
11338 14
2125 239
2125 2
2125 23
4978 21
4978 3
4978 2
8584 7
8584 4
8584 16
8535 147
8535 53
8535 28
8535 29
11030 46
11030 2
11030 28
1167 13
1167 4
1167 81
1329 19
1329 93
7767 32
7767 19
7767 14
3660 189
3660 53
3660 14
3660 18
7505 15
7505 150
7505 27
7505 76
7505 152
311 47
12649 44
12649 30
12649 35
12649 214
1797 120
1797 207
12625 13
12625 51
2222 108
2222 19
2222 35
